25400,28937
25445,28941
25444,28916
25444,28940
25414,28927
25462,28911
25458,28937
25442,28942
25412,28951
25434,28943
25451,28946
25431,28937
25451,28954
25431,28949
25421,28955
25420,28941
25430,28963
25419,28942
25414,28947
25420,28953
25438,28970
25403,28950
25434,28933
25429,28940
25413,28938
25443,28968
25428,28946
25436,28977
25434,28976
25453,28979
25450,28983
25402,29025
25443,29005
25451,29019
25400,29020
25414,29044
25433,29051
25406,29041
25426,29082
25429,29085
25429,29090
25454,29099
25419,29164
25412,29138
25461,29153
25428,29145
25410,29183
25437,29195
25415,29206
25441,29241
25437,29281
25441,29312
25388,29316
25418,29295
25439,29339
25449,29330
25412,29339
25457,29345
25418,29352
25406,29423
25387,29433
25427,29513
25397,29524
25382,29511
25415,29503
25387,29543
25418,29525
25431,29509
25407,29495
25432,29494
25417,29507
25436,29507
25419,29523
25431,29515
25431,29526
25430,29512
25423,29508
25434,29508
25451,29525
25422,29525
25425,29521
25424,29536
25415,29508
25408,29512
25451,29532
25442,29515
25424,29521
25430,29533
25411,29544
25399,29517
25426,29529
25421,29539
25403,29516
25432,29521
25419,29505
25427,29501
25422,29526
25402,29506
25434,29521
25425,29527
25421,29509
25435,29516
25442,29507
25406,29519
25425,29529
25423,29531
25430,29516
25434,29543
25442,29525
25394,29533
25411,29537
25388,29537
25408,29521
25405,29530
25421,29515
25443,29551
25427,29512
25401,29525
25420,29508
25423,29533
25436,29509
25405,29518
25454,29525
25406,29519
25437,29526
25424,29528
25416,29534
25426,29534
25422,29544
25396,29516
25435,29534
25406,29564
25434,29549
25431,29543
25399,29540
25425,29528
25452,29567
25434,29528
25427,29541
25402,29536
25421,29548
25440,29527
25424,29544
25425,29540
25419,29554
25424,29558
25431,29535
25430,29548
25415,29543
25407,29536
25438,29545
25440,29533
25447,29539
25410,29529
25404,29519
25427,29533
25417,29535
25436,29547
25434,29521
25390,29527
25423,29548
25407,29529
25376,29546
25346,29545
25319,29565
25324,29571
25311,29551
25308,29553
25257,29572
25273,29567
25292,29553
25294,29540
25256,29558
25293,29558
25218,29577
25213,29591
25184,29575
25156,29566
25114,29584
25061,29583
25033,29607
25037,29595
25017,29583
24938,29621
24903,29594
24769,29613
24757,29589
24744,29606
24699,29602
24680,29609
24601,29628
24563,29627
24498,29603
24463,29618
24451,29643
24443,29611
24328,29629
24259,29615
24298,29598
24248,29628
24122,29621
24121,29604
24074,29613
24062,29607
23967,29607
23947,29603
23874,29610
23874,29602
23822,29605
23830,29607
23764,29606
23750,29596
23728,29598
23695,29608
23692,29599
23670,29615
23654,29614
23620,29600
23622,29593
23630,29614
23603,29590
23621,29609
23577,29597
23601,29623
23608,29618
23623,29627
23623,29619
23599,29600
23575,29628
23617,29587
23586,29625
23560,29604
23595,29588
23574,29633
23575,29598
23544,29608
23553,29596
23576,29628
23567,29602
23564,29604
23529,29584
23574,29607
23561,29582
23564,29605
23572,29604
23551,29604
23539,29615
23531,29606
23511,29602
23506,29603
23497,29609
23457,29612
23416,29623
23428,29608
23415,29600
23370,29608
23352,29620
23352,29613
23332,29603
23297,29623
23274,29601
23270,29620
23242,29625
23230,29608
23160,29596
23068,29637
23088,29635
23090,29623
23037,29617
22999,29623
23004,29615
22932,29618
22890,29635
22883,29609
22828,29601
22798,29621
22751,29602
22647,29611
22654,29605
22651,29610
22601,29619
22628,29618
22553,29627
22540,29614
22473,29608
22449,29622
22412,29606
22363,29618
22358,29612
22281,29612
22229,29621
22183,29623
22106,29606
22029,29604
22044,29600
22051,29583
21967,29628
21909,29611
21861,29620
21813,29603
21720,29595
21671,29604
21639,29610
21602,29594
21574,29606
21505,29614
21438,29592
21401,29583
21330,29586
21284,29607
21206,29635
21151,29617
21100,29587
21048,29605
21018,29624
20978,29610
20886,29633
20840,29591
20836,29615
20795,29615
20699,29599
20666,29625
20563,29618
20604,29610
20557,29621
20515,29618
20455,29619
20373,29591
20279,29617
20247,29635
20230,29629
20178,29615
20104,29602
20009,29608
19979,29613
19961,29587
19915,29577
19792,29595
19774,29610
19651,29628
19619,29599
19608,29590
19533,29605
19470,29602
19451,29628
19390,29623
19304,29610
19271,29610
19197,29616
19183,29608
19061,29617
18954,29642
18948,29615
18892,29593
18811,29602
18757,29638
18745,29612
18608,29595
18611,29603
18535,29643
18529,29617
18486,29600
18461,29637
18434,29600
18377,29628
18342,29625
18251,29584
18190,29622
18216,29636
18181,29613
18093,29610
18082,29621
18062,29597
18003,29620
17976,29623
17953,29614
17879,29611
17874,29593
17840,29619
17820,29600
17790,29593
17784,29615
17718,29613
17649,29618
17571,29603
17552,29608
17519,29626
17492,29630
17474,29600
17399,29606
17355,29626
17348,29605
17297,29619
17259,29604
17204,29602
17156,29597
17093,29599
16988,29608
16936,29606
16939,29627
16883,29623
16894,29596
16862,29631
16765,29611
16696,29617
16656,29637
16599,29615
16587,29637
16553,29616
16564,29612
16532,29602
16463,29639
16441,29626
16415,29619
16403,29609
16373,29605
16326,29618
16324,29626
16248,29604
16226,29619
16187,29610
16227,29614
16180,29625
16171,29615
16161,29614
16156,29614
16179,29654
16160,29600
16138,29601
16130,29606
16119,29612
16131,29616
