679.718506,679.083557,863.769470,1533.818970
692.463013,692.239624,304.199219,1041.934570
693.244019,692.385620,1167.968750,1043.898926
693.208496,692.505249,957.031189,1042.545044
692.853516,692.555847,404.785126,1032.605469
692.214539,692.506226,-396.972626,1010.325195
692.960022,692.572205,527.832031,1002.805420
693.421509,692.695679,987.792908,1002.571472
693.421509,692.801208,844.238220,1000.103821
693.208496,692.860352,473.144501,991.891052
694.202515,693.055481,1561.035034,1000.761292
694.593018,693.278992,1788.085815,1013.031921
693.954041,693.377136,785.156189,1009.480469
693.954041,693.460999,670.898376,1004.203613
694.486511,693.610046,1192.382812,1007.136414
694.415527,693.727112,936.523376,1006.035889
694.096008,693.780701,428.710907,997.038147
694.841553,693.934937,1233.886719,1000.729492
693.670044,693.896423,-308.105469,980.330994
694.344543,693.961548,520.996094,973.172180
693.918518,693.955322,-49.804684,957.228821
693.705505,693.919006,-290.527344,937.782227
694.593018,694.016968,783.691345,935.380737
694.309021,694.059448,339.843719,926.099182
693.882996,694.033813,-205.078110,908.469543
693.741028,693.991272,-340.332001,889.006714
694.415527,694.052917,493.164032,882.837402
695.090027,694.203674,1206.054688,887.874817
694.309021,694.218994,122.558586,875.947144
693.918518,694.175354,-349.121063,856.854126
695.516052,694.370239,1559.081909,867.798462
694.522034,694.392334,176.757797,857.028442
694.770508,694.447327,439.941376,850.528015
695.196533,694.556213,871.093689,850.848572
695.374023,694.675110,951.171814,852.412109
694.770508,694.689026,111.328117,840.862122
696.510010,694.953735,2117.675781,860.761597
695.871033,695.087097,1066.894531,863.974243
695.906494,695.206177,952.636658,865.356018
695.977539,695.318298,896.972595,865.848816
695.445007,695.336731,147.460938,854.652588
695.764526,695.398926,497.558563,849.087219
696.119507,695.503662,837.890564,848.912720
696.048523,695.582886,633.789062,845.559937
696.474548,695.712524,1037.109375,848.545227
695.942017,695.745911,267.089844,839.483093
696.900513,695.913757,1342.773315,847.326965
696.936035,696.062317,1188.476562,852.643860
696.368042,696.106812,355.957001,844.902893
695.764526,696.057068,-397.949188,825.532715
696.084045,696.060974,31.249998,813.153625
696.510010,696.126282,522.460938,808.623108
696.439026,696.171753,363.769501,801.689941
697.645996,696.386047,1714.355347,815.914062
695.622498,696.275085,-887.695251,789.362854
697.113525,696.396973,975.097595,792.257568
697.255493,696.521790,998.535095,795.472473
696.332520,696.494263,-220.214828,779.642700
696.261536,696.460449,-270.507812,763.275818
696.048523,696.400513,-479.492157,743.906982
696.510010,696.416443,127.441399,734.299194
696.403503,696.414551,-15.136718,722.619080
696.616516,696.443909,234.863266,715.017273
695.196533,696.262573,-1450.683472,681.264282
697.823547,696.489502,1815.429565,698.940491
696.155029,696.440857,-389.160126,681.982178
696.261536,696.414795,-208.496078,668.103882
696.723022,696.459595,358.398407,663.277100
696.084045,696.404968,-437.011688,646.128845
697.149048,696.513184,865.722595,649.551270
696.652039,696.533386,161.621078,641.946777
696.510010,696.530029,-26.855467,631.523315
696.829529,696.573608,348.632782,627.114380
696.332520,696.538574,-280.273438,612.972534
696.261536,696.498291,-322.265594,598.396606
697.220032,696.603210,839.355408,602.151978
695.445007,696.434814,-1347.167847,571.771362
696.687500,696.471558,293.945312,567.441406
697.007019,696.549377,622.558594,568.300415
696.226013,696.502380,-375.976532,553.583618
696.687500,696.529297,215.332016,548.311890
696.652039,696.547119,142.578125,541.988403
697.149048,696.634644,700.195251,544.454102
697.575012,696.771362,1093.750000,553.015015
697.788025,696.919128,1182.128906,562.819885
698.249512,697.112549,1547.363159,578.164246
698.285034,697.282959,1363.281128,590.400513
698.427002,697.449280,1330.566284,601.936157
699.137024,697.694580,1962.402222,623.139343
699.243530,697.919739,1801.269409,641.500793
